source_id,target_id,pair_id,label,cosine_tfidf,Album_Name_lev,Album_Name_jaccard,Album_Name_relaxed_jaccard,Album_Name_overlap,Album_Name_containment,Released_lev,Released_jaccard,Released_relaxed_jaccard,Released_overlap,Released_containment,Artist_Name_lev,Artist_Name_jaccard,Artist_Name_relaxed_jaccard,Artist_Name_overlap,Artist_Name_containment,CopyRight_lev,CopyRight_jaccard,CopyRight_relaxed_jaccard,CopyRight_overlap,CopyRight_cosine_tfidf,CopyRight_containment,Time_lev,Time_jaccard,Time_relaxed_jaccard,Time_overlap,Time_containment,Price_lev,Price_jaccard,Price_relaxed_jaccard,Price_overlap,Price_containment,Song_Name_lev,Song_Name_jaccard,Song_Name_relaxed_jaccard,Song_Name_overlap,Song_Name_containment,Genre_lev,Genre_jaccard,Genre_relaxed_jaccard,Genre_overlap,Genre_cosine_tfidf,Genre_containment
4056,40142,4056-40142,0,0.06447879124402628,0.16279069767441856,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.125,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.5,0.0,1.0,0.09243697478991597,0.0,0.047619047619047616,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.06666666666666667,0.06666666666666667,0.0,0.14285714285714285,0.21212121212121215,0.2,0.2,0.0,0.2163650256822642,0.5
1551,41574,1551-41574,0,0.3192296527365287,0.8529411764705882,0.8,0.8,0.0,1.0,0.23076923076923073,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.10666666666666669,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.18181818181818182,0.18181818181818182,0.0,0.3333333333333333,0.12121212121212122,0.2,0.2,0.0,0.50880466774615,1.0
2020,28191,2020-28191,0,0.5034903507025776,0.65,0.8,0.8,0.0,1.0,0.36363636363636365,0.2,0.5,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.38888888888888884,0.18181818181818182,0.18181818181818182,0.0,0.4,0.23076923076923073,0.2,0.2,0.0,0.15418230527822388,0.5
1405,55640,1405-55640,0,0.5415899745121004,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.0,0.5,0.23076923076923073,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2272727272727273,0.0,0.14285714285714285,0.0,0.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6086956521739131,0.3333333333333333,0.3333333333333333,0.0,0.5,0.19999999999999996,0.25,0.25,0.0,0.31149384907450406,0.5
380,33288,380-33288,0,0.5056460143071888,0.76,0.6,0.6,0.0,0.75,0.1875,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.8888888888888888,0.8888888888888888,0.0,0.6303532403083495,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.2692307692307693,0.125,0.125,0.0,0.25,0.09375,0.25,0.25,0.0,0.5070049643051815,1.0
1545,41588,1545-41588,0,0.475116629969826,0.8529411764705882,0.8,0.8,0.0,1.0,0.23076923076923073,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.10666666666666669,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7045454545454546,0.625,0.625,0.0,0.8333333333333334,0.12121212121212122,0.2,0.2,0.0,0.50880466774615,1.0
4236,27814,4236-27814,0,0.2595499476256461,0.4,0.125,0.125,0.0,0.25,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.8,0.8,0.0,1.0000000000000002,1.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1842105263157895,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.1578947368421053,0.25,0.25,0.0,0.5025829651624161,1.0
4734,31604,4734-31604,0,0.08518479329637227,0.3214285714285714,0.125,0.125,0.0,0.25,0.18181818181818177,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.2857142857142857,0.0,0.1111111111111111,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.31818181818181823,0.09090909090909091,0.09090909090909091,0.0,0.2,0.33333333333333337,0.5,0.5,0.0,0.42814551626298636,0.6666666666666666
1236,50715,1236-50715,0,0.45722250613512333,0.4193548387096774,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.2666666666666667,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.98,0.75,1.0,0.0,0.9423687106709888,0.8571428571428571,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3076923076923077,0.09090909090909091,0.09090909090909091,0.0,0.3333333333333333,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.0,0.7738511666850413,1.0
4823,20588,4823-20588,1,0.8167346966457988,0.2592592592592593,0.25,0.25,0.0,1.0,0.2142857142857143,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.8,0.8,0.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1578947368421053,0.25,0.25,0.0,0.5025829651624161,1.0
1168,34894,1168-34894,0,0.2938506692669858,1.0,1.0,1.0,1.0,1.0,0.2142857142857143,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.05263157894736842,0.17647058823529413,0.0,0.039438424285958965,0.125,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5769230769230769,0.36363636363636365,0.36363636363636365,0.0,0.5714285714285714,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.0,0.4528298348635585,0.5
1202,28013,1202-28013,0,0.18610947240443182,0.46153846153846156,0.5,0.5,0.0,1.0,0.1875,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.10344827586206895,0.0,0.058823529411764705,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.19999999999999996,0.14285714285714285,0.14285714285714285,0.0,0.25,0.32499999999999996,0.2857142857142857,0.2857142857142857,0.0,0.3166474536303613,1.0
210,19800,210-19800,0,0.11139556341453709,0.3870967741935484,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,0.14285714285714285,0.3333333333333333,0.0,0.08515167280699759,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.05555555555555555,0.05555555555555555,0.0,0.125,0.033333333333333326,0.0,0.0,0.0,0.0,0.0
3376,7414,3376-7414,1,0.8496536683285593,0.625,0.6666666666666666,0.6666666666666666,0.0,1.0,0.2142857142857143,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7567567567567568,0.8333333333333334,0.8333333333333334,0.0,1.0,0.18867924528301883,0.375,0.375,0.0,0.46186510012176546,1.0
5712,35057,5712-35057,1,0.6174377873136415,0.33333333333333337,0.125,0.125,0.0,0.2222222222222222,0.1875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.4772727272727273,0.6363636363636364,0.6363636363636364,0.0,1.0,0.17021276595744683,0.375,0.375,0.0,0.1821532994167337,1.0
303,22290,303-22290,0,0.5338440350000222,0.75,0.8,0.8,0.0,1.0,0.4,0.5,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.9508196721311475,0.7,0.8888888888888888,0.0,0.9657236980840576,0.875,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.26315789473684215,0.1,0.1,0.0,0.2,0.040000000000000036,0.08333333333333333,0.08333333333333333,0.0,0.16678809125049165,1.0
3346,37611,3346-37611,0,0.15801218945399043,0.27710843373493976,0.09523809523809523,0.09523809523809523,0.0,0.25,0.1875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1466666666666666,0.07142857142857142,0.07142857142857142,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,0.23529411764705888,0.06666666666666667,0.06666666666666667,0.0,0.16666666666666666,0.2804878048780488,0.5555555555555556,0.5555555555555556,0.0,0.536034090188445,1.0
6764,51438,6764-51438,1,0.585024898944784,0.25,0.25,0.25,0.0,1.0,0.17647058823529416,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.5,0.8,0.0,0.876052043342606,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12903225806451613,0.2,0.2,0.0,1.0,0.08333333333333337,0.3333333333333333,0.3333333333333333,0.0,0.727772521583501,1.0
2021,28403,2021-28403,0,0.17743289249372765,0.4,0.1111111111111111,0.1111111111111111,0.0,0.2,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.24242424242424243,0.09090909090909091,0.2,0.0,0.027054139067298047,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.23529411764705888,0.058823529411764705,0.058823529411764705,0.0,0.125,0.15384615384615385,0.25,0.25,0.0,0.34986522577095386,1.0
1084,9523,1084-9523,0,0.41481694293244176,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9607843137254902,0.8888888888888888,0.8888888888888888,0.0,1.0000000000000002,1.0,0.25,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.2666666666666667,0.125,0.125,0.0,0.25,0.48571428571428577,0.2857142857142857,0.5,0.0,0.23014976557300948,0.6666666666666666
1204,28025,1204-28025,0,0.15691993851160937,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.0,1.0,0.1875,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.10344827586206895,0.0,0.058823529411764705,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.1636363636363637,0.058823529411764705,0.058823529411764705,0.0,0.1111111111111111,0.32499999999999996,0.2857142857142857,0.2857142857142857,0.0,0.3166474536303613,1.0
1828,15256,1828-15256,0,0.3276032386036785,0.4285714285714286,0.42857142857142855,0.42857142857142855,0.0,0.6,0.2727272727272727,0.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.26315789473684215,0.1111111111111111,0.1111111111111111,0.0,0.09040883631126934,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4642857142857143,0.42857142857142855,0.42857142857142855,0.0,0.75,0.1875,0.16666666666666666,0.16666666666666666,0.0,0.189773653976203,0.5
5147,43656,5147-43656,0,0.439296458601792,0.8333333333333334,0.6,0.6,0.0,0.75,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8928571428571429,0.5714285714285714,0.8333333333333334,0.0,0.8255791137969974,0.8,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.38888888888888884,0.1,0.2222222222222222,0.0,0.25,0.3529411764705882,0.75,0.75,0.0,0.0,1.0
2694,17169,2694-17169,0,0.5843868751079137,0.64,0.75,0.75,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.33333333333333337,0.75,0.75,0.0,0.32962541227504577,1.0
592,43689,592-43689,1,0.7993600997631319,1.0,1.0,1.0,1.0,1.0,0.1875,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3571428571428571,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5384615384615384,0.5,0.5,0.0,0.7004275529695481,1.0
2479,33786,2479-33786,1,0.816194538793601,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.05882352941176472,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14893617021276595,0.2,0.2,0.0,0.4947962559500271,1.0
1542,41590,1542-41590,0,0.4655986908443191,0.8529411764705882,0.8,0.8,0.0,1.0,0.23076923076923073,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.10666666666666669,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7234042553191489,0.5,0.6666666666666666,0.0,0.7142857142857143,0.12121212121212122,0.2,0.2,0.0,0.50880466774615,1.0
5001,3099,5001-3099,1,0.09095183601377084,1.0,1.0,1.0,1.0,1.0,0.23529411764705888,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2962962962962963,0.0,0.125,0.0,0.5225374230667876,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14893617021276595,0.2,0.2,0.0,0.06252524196899072,1.0
2021,28279,2021-28279,0,0.5207008859334061,0.65,0.8,0.8,0.0,1.0,0.36363636363636365,0.2,0.5,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.13888888888888884,0.14285714285714285,0.14285714285714285,0.0,0.25,0.23076923076923073,0.2,0.2,0.0,0.15418230527822388,0.5
6290,47840,6290-47840,0,0.3552801625196369,0.5833333333333333,0.4,0.4,0.0,0.6666666666666666,0.2142857142857143,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25806451612903225,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.25806451612903225,0.125,0.125,0.0,0.25,0.19148936170212771,0.42857142857142855,0.42857142857142855,0.0,0.472894542423226,1.0
1193,28006,1193-28006,0,0.18659819243133197,0.46153846153846156,0.5,0.5,0.0,1.0,0.1875,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.10344827586206895,0.0,0.058823529411764705,0.0,0.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,0.1,0.1,0.0,0.25,0.32499999999999996,0.2857142857142857,0.2857142857142857,0.0,0.3166474536303613,1.0
801,29543,801-29543,0,0.1648000603056431,0.26,0.1875,0.1875,0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0,0.5,0.19354838709677424,0.0,0.1111111111111111,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2909090909090909,0.1875,0.1875,0.0,0.375,0.06666666666666665,0.0,0.0,0.0,0.0,0.0
6234,13713,6234-13713,1,0.6949831577785527,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.1572327044025157,0.19047619047619047,0.19047619047619047,0.0,0.49418009977117955,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20588235294117652,0.3333333333333333,0.3333333333333333,0.0,0.7456863962893823,1.0
3349,7362,3349-7362,0,0.5082919679149542,0.32258064516129037,0.1,0.1,0.0,0.25,0.2142857142857143,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7254901960784313,0.625,0.7333333333333333,0.0,0.9247365853268961,0.9090909090909091,0.25,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,0.19444444444444442,0.09090909090909091,0.09090909090909091,0.0,0.2,0.1875,0.42857142857142855,0.42857142857142855,0.0,0.4685106999387734,1.0
3549,19057,3549-19057,0,0.2803822972845575,0.32499999999999996,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.2666666666666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7254901960784313,0.625,0.7333333333333333,0.0,0.9223899922436238,0.9090909090909091,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.276595744680851,0.058823529411764705,0.058823529411764705,0.0,0.1111111111111111,0.19148936170212771,0.375,0.375,0.0,0.31968571236931487,1.0
1625,27515,1625-27515,0,0.17793065872136182,0.23076923076923073,0.125,0.125,0.0,0.25,0.18181818181818177,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,0.25,0.25,0.0,0.5,0.12121212121212122,0.2,0.2,0.0,0.50880466774615,1.0
2749,17161,2749-17161,1,0.6903170565489798,0.7272727272727273,0.75,0.75,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,1.0,0.33333333333333337,0.75,0.75,0.0,0.32962541227504577,1.0
5409,20551,5409-20551,0,0.37534900191529125,0.3214285714285714,0.2,0.2,0.0,0.5,0.1428571428571429,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,0.5,0.8,0.0,0.8396153053157471,0.75,0.75,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.23529411764705888,0.14285714285714285,0.14285714285714285,0.0,0.25,0.1578947368421053,0.25,0.25,0.0,0.5025829651624161,1.0
1148,7757,1148-7757,1,0.8104386257560174,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1527777777777778,0.2222222222222222,0.2222222222222222,0.0,0.35946107011358663,1.0
1262,34894,1262-34894,0,0.2938506692669858,1.0,1.0,1.0,1.0,1.0,0.2142857142857143,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.05263157894736842,0.17647058823529413,0.0,0.039438424285958965,0.125,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5769230769230769,0.36363636363636365,0.36363636363636365,0.0,0.5714285714285714,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.0,0.4528298348635585,0.5
1309,34898,1309-34898,0,0.24563725268880154,0.6521739130434783,0.4,0.4,0.0,0.6666666666666666,0.1428571428571429,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.31896551724137934,0.22727272727272727,0.22727272727272727,0.0,0.29158774953221467,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.23636363636363633,0.07142857142857142,0.07142857142857142,0.0,0.16666666666666666,0.32499999999999996,0.2857142857142857,0.2857142857142857,0.0,0.3166474536303613,1.0
5071,34920,5071-34920,0,0.1568993119746259,0.3846153846153846,0.125,0.125,0.0,0.25,0.2142857142857143,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.17142857142857137,0.07142857142857142,0.07142857142857142,0.0,0.0187261174398703,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,0.2692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.16666666666666666,0.22413793103448276,0.2222222222222222,0.2222222222222222,0.0,0.3465458082692378,1.0
317,22283,317-22283,0,0.6099497450352763,0.33333333333333337,0.4,0.4,0.0,1.0,0.4,0.5,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.9672131147540983,0.8888888888888888,0.8888888888888888,0.0,1.0000000000000002,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3448275862068966,0.125,0.125,0.0,0.25,0.049180327868852514,0.1,0.1,0.0,0.19240349039642446,1.0
