source_id,target_id,pair_id,label,cosine_tfidf,price_abs_diff,price_num_equal,description_lev,description_jaccard,description_relaxed_jaccard,description_overlap,description_cosine_tfidf,description_containment,name_lev,name_jaccard,name_relaxed_jaccard,name_overlap,name_cosine_tfidf,name_containment
152,139,152-139,0,0.0017028299029089467,-1.0,-1.0,0.07692307692307687,0.1,0.1,0.0,0.0,0.6,0.32499999999999996,0.125,0.125,0.0,0.0,0.3333333333333333
252,764,252-764,0,0.02378571860622313,-1.0,-1.0,0.2892156862745098,0.14285714285714285,0.14285714285714285,0.0,0.02213084600088044,0.4,0.3877551020408163,0.25,0.25,0.0,0.022536058660560913,0.5
829,719,829-719,0,0.00552274871288291,-1.0,-1.0,0.23381294964028776,0.1346153846153846,0.1568627450980392,0.0,0.008947683450941223,0.4666666666666667,0.34545454545454546,0.21428571428571427,0.21428571428571427,0.0,0.0,0.42857142857142855
184,167,184-167,0,0.07075094486632318,-1.0,-1.0,0.33870967741935487,0.35294117647058826,0.4375,0.0,0.06902802694469151,0.75,0.44285714285714284,0.4166666666666667,0.4166666666666667,0.0,0.06834744274035835,1.0
463,742,463-742,0,0.004145929645380155,120.95999999999998,0.0,0.11956521739130432,0.0625,0.0851063829787234,0.0,0.007399172643761657,0.375,0.4057971014492754,0.2,0.2,0.0,0.0,0.5
927,934,927-934,0,0.00805878356868529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5263157894736843,0.5,0.6666666666666666,0.0,0.0,0.8333333333333334
530,879,530-879,0,0.04543199263482456,-1.0,-1.0,0.2222222222222222,0.06818181818181818,0.09302325581395349,0.0,0.05277871693367716,0.2,0.8,0.36363636363636365,0.5,0.0,0.037211324275249334,0.6666666666666666
637,429,637-429,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3125,0.14285714285714285,0.14285714285714285,0.0,0.0,0.3333333333333333
997,544,997-544,0,0.010426988279875121,-1.0,-1.0,0.30810810810810807,0.2727272727272727,0.2727272727272727,0.0,0.011620000759348936,0.6428571428571429,0.24590163934426235,0.2857142857142857,0.2857142857142857,0.0,0.0,0.4444444444444444
489,574,489-574,0,0.11077595524259282,-1.0,-1.0,0.2053571428571429,0.12195121951219512,0.12195121951219512,0.0,0.11963285080056546,0.3333333333333333,0.20370370370370372,0.1875,0.1875,0.0,0.11702965060294385,0.3333333333333333
533,632,533-632,0,0.02149477206217723,-1.0,-1.0,0.07755102040816331,0.05,0.05,0.0,0.017051724572443708,0.4,0.6271186440677966,0.4166666666666667,0.4166666666666667,0.0,0.026370957303802386,0.7142857142857143
579,971,579-971,0,0.0863747591772378,-1.0,-1.0,0.13545816733067728,0.05454545454545454,0.09433962264150944,0.0,0.06326716562324884,0.23076923076923078,0.40384615384615385,0.21428571428571427,0.21428571428571427,0.0,0.11020768369246509,0.42857142857142855
784,409,784-409,0,0.01501524468165936,-1.0,-1.0,0.13145539906103287,0.05714285714285714,0.08823529411764706,0.0,0.02560140891903469,0.3333333333333333,0.5272727272727273,0.25,0.25,0.0,0.0,0.42857142857142855
713,760,713-760,0,0.00585565545603077,-1.0,-1.0,0.18018018018018023,0.08108108108108109,0.08108108108108109,0.0,0.010579707431319562,0.25,0.2857142857142857,0.23076923076923078,0.23076923076923078,0.0,0.0,0.42857142857142855
469,554,469-554,0,0.03502971974848525,-1.0,-1.0,0.05161290322580647,0.07547169811320754,0.07547169811320754,0.0,0.03883228598694311,0.6666666666666666,0.49122807017543857,0.21428571428571427,0.21428571428571427,0.0,0.0,0.375
771,758,771-758,0,0.026897159629975225,-1.0,-1.0,0.26530612244897955,0.07317073170731707,0.07317073170731707,0.0,0.02543109149898516,0.1875,0.46153846153846156,0.21428571428571427,0.21428571428571427,0.0,0.025842835986343224,0.375
997,630,997-630,0,0.0021817765048240487,71.58,0.0,0.18918918918918914,0.17647058823529413,0.17647058823529413,0.0,0.003926696120110913,0.5,0.29824561403508776,0.125,0.125,0.0,0.0,0.2222222222222222
803,693,803-693,0,0.004924902317839586,151.0,0.0,0.33333333333333337,0.28888888888888886,0.3488372093023256,0.0,0.009208143101090957,0.7647058823529411,0.34615384615384615,0.25,0.36363636363636365,0.0,0.0,0.6
568,680,568-680,0,0.20771868300121824,-1.0,-1.0,0.25149700598802394,0.2,0.22033898305084745,0.0,0.18398063565193348,0.7058823529411765,0.40384615384615385,0.21428571428571427,0.21428571428571427,0.0,0.30173502957037157,0.42857142857142855
865,937,865-937,1,0.0752708893227474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.261744966442953,0.22580645161290322,0.22580645161290322,0.0,0.021085518045331337,0.7777777777777778
577,607,577-607,0,0.015441975212275525,-1.0,-1.0,0.34841628959276016,0.21951219512195122,0.25,0.0,0.008795997732030842,0.42857142857142855,0.4363636363636364,0.25,0.25,0.0,0.04206043937545795,0.42857142857142855
555,447,555-447,0,0.6445702056693361,-1.0,-1.0,0.059523809523809534,0.03333333333333333,0.03333333333333333,0.0,0.5748286377477372,0.5,0.44067796610169496,0.3076923076923077,0.3076923076923077,0.0,0.6867704407049064,0.6666666666666666
539,582,539-582,0,0.02743585104673197,-1.0,-1.0,0.12925170068027214,0.10869565217391304,0.10869565217391304,0.0,0.023733458155307828,0.5555555555555556,0.4025974025974026,0.2,0.2631578947368421,0.0,0.022812122452411463,0.36363636363636365
495,631,495-631,0,0.11629226298806176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6046511627906976,0.5,0.5,0.0,0.07899276360789204,0.7142857142857143
295,24,295-24,0,0.024811299289317246,-1.0,-1.0,0.17613636363636365,0.23076923076923078,0.23076923076923078,0.0,0.043669696260823024,0.75,0.4067796610169492,0.23076923076923078,0.23076923076923078,0.0,0.0,0.5
172,249,172-249,0,0.0,-1.0,-1.0,0.042944785276073594,0.125,0.125,0.0,0.0,1.0,0.42105263157894735,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5384615384615384
526,237,526-237,0,0.004298837068674157,-1.0,-1.0,0.10982658959537572,0.06666666666666667,0.06666666666666667,0.0,0.004729769375179774,0.3333333333333333,0.3548387096774194,0.21428571428571427,0.21428571428571427,0.0,0.0,0.375
764,1075,764-1075,0,0.019824262265074007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3835616438356164,0.35294117647058826,0.35294117647058826,0.0,0.01968280314897402,0.5454545454545454
540,954,540-954,0,0.015749199062913943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29850746268656714,0.25,0.25,0.0,0.0,0.4444444444444444
965,74,965-74,0,0.03582784748406321,-1.0,-1.0,0.09302325581395354,0.0,0.0,0.0,0.05677922974226431,0.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0,0.0,0.8571428571428571
479,926,479-926,0,0.057628920162349405,-1.0,-1.0,0.1309823677581864,0.13636363636363635,0.13636363636363635,0.0,0.06119109182598685,0.6,0.5384615384615384,0.45454545454545453,0.6,0.0,0.045236504468313704,0.7142857142857143
614,724,614-724,0,0.009803093428575898,-1.0,-1.0,0.06557377049180324,0.02040816326530612,0.02040816326530612,0.0,0.013047697705870592,0.2,0.33783783783783783,0.23076923076923078,0.23076923076923078,0.0,0.0,0.6
657,35,657-35,0,0.0033463915106170844,-1.0,-1.0,0.09960159362549803,0.022222222222222223,0.045454545454545456,0.0,0.0057389994534658845,0.16666666666666666,0.35,0.15384615384615385,0.15384615384615385,0.0,0.0,0.4
990,589,990-589,0,0.0018187653723987277,-1.0,-1.0,0.125,0.10714285714285714,0.16981132075471697,0.0,0.003042774619727602,0.5,0.3448275862068966,0.2,0.2,0.0,0.0,0.42857142857142855
190,35,190-35,0,0.0,-1.0,-1.0,0.1329479768786127,0.1,0.1,0.0,0.0,0.5,0.390625,0.23076923076923078,0.23076923076923078,0.0,0.0,0.6
326,1016,326-1016,0,0.020057663327412257,260.99,0.0,0.19021739130434778,0.0,0.02631578947368421,0.0,0.030405136741188457,0.0,0.3392857142857143,0.15384615384615385,0.25,0.0,0.0,0.3333333333333333
1076,244,1076-244,0,0.012905366185820473,-1.0,-1.0,0.012448132780082943,0.0,0.0,0.0,0.029261643704507668,0.0,0.41666666666666663,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333
11,717,11-717,0,0.03345158750650397,-1.0,-1.0,0.2990654205607477,0.07692307692307693,0.07692307692307693,0.0,0.03597876279363211,0.18181818181818182,0.4130434782608695,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3333333333333333
789,516,789-516,0,0.028499991790067673,48.34,0.0,0.0708333333333333,0.04878048780487805,0.04878048780487805,0.0,0.03540740061107609,0.4,0.38181818181818183,0.1875,0.1875,0.0,0.0,0.3333333333333333
935,859,935-859,0,0.02020201848153319,-1.0,-1.0,0.26595744680851063,0.12790697674418605,0.1411764705882353,0.0,0.035263770433247986,0.34375,0.38,0.18181818181818182,0.18181818181818182,0.0,0.0,0.4
43,347,43-347,0,0.028660981253140472,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2823529411764706,0.2777777777777778,0.2777777777777778,0.0,0.0,0.5
235,772,235-772,0,0.010141278236833723,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2063492063492064,0.1875,0.1875,0.0,0.0,0.42857142857142855
741,1077,741-1077,0,0.04385168043894379,-1.0,-1.0,0.19491525423728817,0.09615384615384616,0.1875,0.0,0.03988449756780445,0.2631578947368421,0.4655172413793104,0.23529411764705882,0.23529411764705882,0.0,0.0324206055321284,0.4
597,289,597-289,0,0.0019137351666102097,-1.0,-1.0,0.18410041841004188,0.1388888888888889,0.1388888888888889,0.0,0.0031744851351430013,0.5,0.53125,0.35714285714285715,0.46153846153846156,0.0,0.0,0.625
985,736,985-736,0,0.019061317272292464,-1.0,-1.0,0.1513761467889908,0.08108108108108109,0.08108108108108109,0.0,0.018236201434558858,0.3333333333333333,0.2549019607843137,0.21428571428571427,0.21428571428571427,0.0,0.0,0.375
15,299,15-299,0,0.02262649450005301,36.14,0.0,0.180327868852459,0.038461538461538464,0.038461538461538464,0.0,0.04131971665618078,0.14285714285714285,0.3529411764705882,0.08333333333333333,0.18181818181818182,0.0,0.0,0.2
270,345,270-345,0,0.01102486938712919,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.5,0.5,0.0,0.0,0.8571428571428571
813,927,813-927,0,0.011477857845834943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4782608695652174,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3333333333333333
242,748,242-748,0,0.011941982748950503,-1.0,-1.0,0.14925373134328357,0.0,0.0,0.0,0.02169501350237185,0.0,0.48888888888888893,0.2727272727272727,0.2727272727272727,0.0,0.0,0.5
432,101,432-101,0,0.006403460186212896,2.16,0.0,0.05102040816326525,0.0,0.0,0.0,0.014762329761586807,0.0,0.36,0.3076923076923077,0.3076923076923077,0.0,0.0,0.6666666666666666
850,676,850-676,0,0.010339923447216204,-1.0,-1.0,0.0679012345679012,0.043478260869565216,0.043478260869565216,0.0,0.018959014805949255,0.5,0.38983050847457623,0.26666666666666666,0.26666666666666666,0.0,0.0,0.4444444444444444
677,834,677-834,0,0.016995851794690094,-1.0,-1.0,0.09210526315789469,0.06521739130434782,0.08888888888888889,0.0,0.02612451744918404,0.3333333333333333,0.5357142857142857,0.26666666666666666,0.26666666666666666,0.0,0.0,0.4444444444444444
993,655,993-655,0,0.0,-1.0,-1.0,0.07909604519774016,0.12903225806451613,0.16666666666666666,0.0,0.0,0.6666666666666666,0.7301587301587302,0.5294117647058824,0.5294117647058824,0.0,0.0,0.75
554,122,554-122,0,0.022305853190862653,0.09999999999999432,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6896551724137931,0.45454545454545453,0.6,0.0,0.0,0.625
536,401,536-401,0,0.02901250357326872,127.28999999999999,0.0,0.2727272727272727,0.06666666666666667,0.06666666666666667,0.0,0.04036440305300678,0.15,0.5135135135135135,0.375,0.375,0.0,0.0,0.6
108,123,108-123,1,0.024882739997981154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4375,0.3157894736842105,0.3888888888888889,0.0,0.0,0.75
881,839,881-839,0,0.010277135432591643,-1.0,-1.0,0.09842519685039375,0.08695652173913043,0.1111111111111111,0.0,0.018886080783859144,0.4444444444444444,0.423728813559322,0.25,0.25,0.0,0.0,0.4444444444444444
576,507,576-507,0,0.017153035373547742,-1.0,-1.0,0.10859728506787325,0.06451612903225806,0.1,0.0,0.019875280692491767,0.4,0.3090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,0.4
479,936,479-936,0,0.051744993410465914,-1.0,-1.0,0.1536523929471033,0.1044776119402985,0.1044776119402985,0.0,0.038715664050462215,0.5,0.34615384615384615,0.25,0.25,0.0,0.038508972416365105,0.42857142857142855
573,206,573-206,0,0.01624315163148643,125.28,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.39583333333333337,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3333333333333333
472,568,472-568,0,0.03455390178703159,500.28,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34426229508196726,0.2222222222222222,0.2222222222222222,0.0,0.029723598580137654,0.4
733,742,733-742,0,0.012467806339259218,179.04000000000002,0.0,0.14970059880239517,0.13333333333333333,0.13333333333333333,0.0,0.013643665702268281,0.5,0.5217391304347826,0.3,0.3,0.0,0.0,0.5
108,106,108-106,0,0.0,-1.0,-1.0,0.1962962962962963,0.03571428571428571,0.03571428571428571,0.0,0.0,0.125,0.4444444444444444,0.25,0.25,0.0,0.0,0.42857142857142855
1062,986,1062-986,1,0.028418949956546848,10.420000000000002,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.23076923076923078,0.23076923076923078,0.0,0.027613764002495683,0.42857142857142855
1076,526,1076-526,0,0.0043512262436666855,-1.0,-1.0,0.15352697095435686,0.08823529411764706,0.08823529411764706,0.0,0.007867013942983848,0.5,0.6363636363636364,0.38461538461538464,0.38461538461538464,0.0,0.0,0.625
487,844,487-844,0,0.002299423480286559,-1.0,-1.0,0.24864864864864866,0.19444444444444445,0.19444444444444445,0.0,0.004397060433646755,0.4666666666666667,0.29824561403508776,0.125,0.125,0.0,0.0,0.2222222222222222
1010,978,1010-978,0,0.07897166420362432,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3620689655172413,0.15384615384615385,0.15384615384615385,0.0,0.03676370096569049,0.2857142857142857
1039,88,1039-88,0,0.017712405109616206,-1.0,-1.0,0.02941176470588236,0.0,0.0,0.0,0.031190926554976618,0.0,0.4736842105263158,0.375,0.375,0.0,0.0,0.6
904,910,904-910,0,0.042181903005348985,-1.0,-1.0,0.17153284671532842,0.14583333333333334,0.14583333333333334,0.0,0.03799440373205035,0.5384615384615384,0.4528301886792453,0.25,0.25,0.0,0.06128429696861343,0.42857142857142855
280,633,280-633,0,0.03562736051541232,47.540000000000006,0.0,0.10759493670886078,0.037037037037037035,0.037037037037037035,0.0,0.010422763698233525,0.2,0.3548387096774194,0.3076923076923077,0.3076923076923077,0.0,0.0,0.5714285714285714
994,1012,994-1012,0,0.0,-1.0,-1.0,0.32738095238095233,0.20512820512820512,0.20512820512820512,0.0,0.0,0.38095238095238093,0.34782608695652173,0.2727272727272727,0.2727272727272727,0.0,0.0,0.42857142857142855
65,72,65-72,0,0.0024337532252284282,-1.0,-1.0,0.12686567164179108,0.0,0.0,0.0,0.004419202923985922,0.0,0.7291666666666667,0.5454545454545454,0.7,0.0,0.0,0.8571428571428571
181,880,181-880,0,0.057086284158631644,-1.0,-1.0,0.23456790123456794,0.02702702702702703,0.02702702702702703,0.0,0.045673369896279785,0.06666666666666667,0.37735849056603776,0.23076923076923078,0.23076923076923078,0.0,0.08556584524172345,0.5
190,57,190-57,0,0.011088768137831759,-1.0,-1.0,0.138728323699422,0.13793103448275862,0.13793103448275862,0.0,0.02316344128940944,0.6666666666666666,0.34375,0.14285714285714285,0.14285714285714285,0.0,0.0,0.4
670,822,670-822,0,0.021331986445927764,-1.0,-1.0,0.07692307692307687,0.0,0.0,0.0,0.030284180364917222,0.0,0.4193548387096774,0.23529411764705882,0.23529411764705882,0.0,0.0,0.4444444444444444
660,435,660-435,0,0.018516601956064055,-1.0,-1.0,0.03418803418803418,0.08695652173913043,0.08695652173913043,0.0,0.021065426475905282,1.0,0.537037037037037,0.2,0.2,0.0,0.0,0.42857142857142855
986,649,986-649,0,0.5924470956137737,-1.0,-1.0,0.2966101694915254,0.35714285714285715,0.3902439024390244,0.0,0.653822924540176,0.9375,0.28846153846153844,0.25,0.36363636363636365,0.0,0.5203486519245939,0.6
84,748,84-748,0,0.015269703703037195,107.56,0.0,0.180327868852459,0.0,0.0,0.0,0.013904933145045173,0.0,0.5,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3333333333333333
965,159,965-159,0,0.0,-1.0,-1.0,0.05232558139534882,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.5,0.5,0.0,0.0,0.7777777777777778
62,72,62-72,0,0.006433416348978153,-1.0,-1.0,0.15322580645161288,0.08695652173913043,0.08695652173913043,0.0,0.012643184536034888,0.5,0.6739130434782609,0.5454545454545454,0.5454545454545454,0.0,0.0,0.8571428571428571
1069,449,1069-449,0,0.004878429719909489,-1.0,-1.0,0.14427860696517414,0.027777777777777776,0.027777777777777776,0.0,0.008300108251520869,0.16666666666666666,0.37037037037037035,0.07692307692307693,0.07692307692307693,0.0,0.0,0.16666666666666666
443,441,443-441,0,0.018196166257327416,-1.0,-1.0,0.0888888888888889,0.02,0.02,0.0,0.03166162818491116,0.14285714285714285,0.5652173913043479,0.2727272727272727,0.2727272727272727,0.0,0.0,0.42857142857142855
115,569,115-569,0,0.1054802952425175,-1.0,-1.0,0.08982035928143717,0.034482758620689655,0.034482758620689655,0.0,0.05914542738279448,0.3333333333333333,0.3870967741935484,0.25,0.25,0.0,0.18341160919544552,0.4
615,637,615-637,0,0.0019461223550551981,-1.0,-1.0,0.07763975155279501,0.061224489795918366,0.08333333333333333,0.0,0.00314592820806032,0.5,0.33783783783783783,0.23076923076923078,0.23076923076923078,0.0,0.0,0.6
741,892,741-892,0,0.03386129352264292,-1.0,-1.0,0.11016949152542377,0.09302325581395349,0.11904761904761904,0.0,0.02837888363869218,0.4444444444444444,0.5517241379310345,0.23529411764705882,0.3125,0.0,0.03643606565546082,0.4
910,401,910-401,0,0.02676482045850803,432.71000000000004,0.0,0.2592592592592593,0.05555555555555555,0.05555555555555555,0.0,0.027457069372047175,0.15,0.48888888888888893,0.3,0.3,0.0,0.0,0.6
413,951,413-951,0,0.0788675311764029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4920634920634921,0.3333333333333333,0.3333333333333333,0.0,0.07162917577351499,0.5
918,1010,918-1010,0,0.008618177892466411,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.0,0.0,0.625
788,584,788-584,0,0.08502669669769877,-1.0,-1.0,0.3567567567567568,0.19047619047619047,0.19047619047619047,0.0,0.06604226425368298,0.4,0.368421052631579,0.23076923076923078,0.23076923076923078,0.0,0.10367388477714537,0.42857142857142855
929,977,929-977,1,0.022840668725595013,-1.0,-1.0,0.35127478753541075,0.2875,0.2875,0.0,0.0400432477175975,0.5,0.5517241379310345,0.25,0.36363636363636365,0.0,0.0,0.5
